0.0461,0.287088,0.324324,-7.6694,4.71046
0.0462,0.28632,0.324795,-7.68328,4.69475
0.0463,0.285551,0.325263,-7.69713,4.679
0.0464,0.284781,0.32573,-7.71097,4.66321
0.0465,0.284009,0.326196,-7.72478,4.64738
0.0466,0.283236,0.32666,-7.73856,4.63151
0.0467,0.282461,0.327122,-7.75233,4.61561
0.0468,0.281685,0.327583,-7.76607,4.59966
0.0469,0.280908,0.328042,-7.77979,4.58367
0.047,0.280129,0.3285,-7.79349,4.56764
0.0471,0.279349,0.328956,-7.80716,4.55157
0.0472,0.278568,0.32941,-7.82081,4.53547
0.0473,0.277785,0.329863,-7.83444,4.51932
0.0474,0.277001,0.330314,-7.84804,4.50313
0.0475,0.276216,0.330763,-7.86162,4.4869
0.0476,0.275429,0.331211,-7.87518,4.47064
0.0477,0.274641,0.331658,-7.88871,4.45433
0.0478,0.273851,0.332102,-7.90222,4.43798
0.0479,0.27306,0.332545,-7.9157,4.42159
0.048,0.272268,0.332986,-7.92916,4.40517
0.0481,0.271474,0.333426,-7.9426,4.3887
0.0482,0.270679,0.333864,-7.95601,4.37219
0.0483,0.269883,0.334301,-7.9694,4.35564
0.0484,0.269086,0.334735,-7.98276,4.33905
0.0485,0.268287,0.335168,-7.9961,4.32242
0.0486,0.267486,0.3356,-8.00942,4.30575
0.0487,0.266685,0.33603,-8.02271,4.28904
0.0488,0.265882,0.336458,-8.03597,4.27229
0.0489,0.265077,0.336884,-8.04921,4.2555
0.049,0.264272,0.337309,-8.06243,4.23867
0.0491,0.263465,0.337732,-8.07562,4.2218
0.0492,0.262657,0.338153,-8.08878,4.20489
0.0493,0.261847,0.338573,-8.10192,4.18794
0.0494,0.261036,0.338991,-8.11503,4.17095
0.0495,0.260224,0.339407,-8.12812,4.15391
0.0496,0.259411,0.339821,-8.14118,4.13684
0.0497,0.258596,0.340234,-8.15422,4.11973
0.0498,0.25778,0.340645,-8.16723,4.10257
0.0499,0.256963,0.341055,-8.18021,4.08538
0.05,0.256144,0.341462,-8.19317,4.06814
0.0501,0.255324,0.341868,-8.2061,4.05086
0.0502,0.254503,0.342273,-8.21901,4.03355
0.0503,0.25368,0.342675,-8.23188,4.01619
0.0504,0.252856,0.343076,-8.24474,3.99879
0.0505,0.252031,0.343475,-8.25756,3.98135
0.0506,0.251205,0.343872,-8.27036,3.96387
0.0507,0.250377,0.344268,-8.28313,3.94635
0.0508,0.249548,0.344661,-8.29587,3.92879
0.0509,0.248718,0.345053,-8.30859,3.91118
0.051,0.247886,0.345444,-8.32128,3.89354
0.0511,0.247054,0.345832,-8.33394,3.87586
0.0512,0.24622,0.346219,-8.34658,3.85813
0.0513,0.245384,0.346604,-8.35918,3.84036
0.0514,0.244548,0.346987,-8.37176,3.82256
0.0515,0.24371,0.347368,-8.38431,3.80471
0.0516,0.242871,0.347748,-8.39683,3.78682
0.0517,0.242031,0.348126,-8.40933,3.76889
0.0518,0.241189,0.348502,-8.42179,3.75092
0.0519,0.240346,0.348876,-8.43423,3.73291
0.052,0.239502,0.349248,-8.44664,3.71485
0.0521,0.238657,0.349619,-8.45902,3.69676
0.0522,0.23781,0.349988,-8.47137,3.67862
0.0523,0.236963,0.350354,-8.48369,3.66045
0.0524,0.236114,0.35072,-8.49599,3.64223
0.0525,0.235264,0.351083,-8.50825,3.62397
0.0526,0.234412,0.351444,-8.52049,3.60567
0.0527,0.233559,0.351804,-8.53269,3.58733
0.0528,0.232706,0.352162,-8.54487,3.56894
0.0529,0.23185,0.352518,-8.55701,3.55052
0.053,0.230994,0.352872,-8.56913,3.53206
0.0531,0.230137,0.353224,-8.58121,3.51355
0.0532,0.229278,0.353575,-8.59327,3.495
0.0533,0.228418,0.353923,-8.6053,3.47641
0.0534,0.227557,0.35427,-8.61729,3.45778
0.0535,0.226695,0.354615,-8.62926,3.43911
